0,loan_id,reporting_period,seller_name,servicer_name,5,6,orig_interest_rate,current_interest_rate,orig_upb,current_upb,11,orig_loan_term,origination_date,first_payment_date,loan_age,remaining_months_to_maturity,17,18,orig_ltv,20,21,dti,borrower_credit_score,24,25,26,27,28,29,30,31,modification_flag,33,34,35,36,37,38,delinquency_status,40,41,42,zero_balance_code,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,reporting_date_dt,orig_date_dt,balance_to_orig_ratio,interest_rate_diff,credit_score_band,ltv_band,dti_band,dpd,is_delinquent,hist_delinquent_flag,dpd_rolling_3m_max,dpd_rolling_6m_max,max_hist_dpd,cum_delinquency_months,bal_change_1m,bal_change_3m,is_modified,cum_modifications,status_transitions,vintage_year,servicer_code,missing_dti,missing_ltv,missing_credit,data_quality_score,risk_interaction_ltv_dti,risk_interaction_cs_ltv,future_delinq_3m,next_3m_delinquency_flag,future_delinq_6m,next_6m_delinquency_flag,is_default,is_prepaid,future_default_12m,next_12m_default_flag,future_prepay_12m,next_12m_prepayment_flag,next_state,exception_type,exception_required
,100023020488,62010,R,Other,Other,,5.375,5.375,55000.0,,53821.23,240,82009,102009,9.0,231.0,231.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2010-06-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
,100023020488,72010,R,Other,Other,,5.375,5.375,55000.0,,53552.78,240,82009,102009,10.0,230.0,229.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2010-07-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
,100023020488,82010,R,Other,Other,,5.375,5.375,55000.0,,53552.78,240,82009,102009,11.0,229.0,229.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2010-08-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
,100023020488,92010,R,Other,Other,,5.375,5.375,55000.0,,53281.91,240,82009,102009,12.0,228.0,227.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2010-09-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
,100023020488,102010,R,Other,Other,,5.375,5.375,55000.0,,53281.91,240,82009,102009,13.0,227.0,227.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2010-10-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
,100023020488,112010,R,Other,Other,,5.375,5.375,55000.0,,53145.57,240,82009,102009,14.0,226.0,226.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2010-11-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
,100023020488,122010,R,Other,Other,,5.375,5.375,55000.0,,52871.05,240,82009,102009,15.0,225.0,224.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2010-12-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
,100023020488,12011,R,Other,Other,,5.375,5.375,55000.0,,52871.05,240,82009,102009,16.0,224.0,224.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2011-01-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
,100023020488,22011,R,Other,Other,,5.375,5.375,55000.0,,52732.87,240,82009,102009,17.0,223.0,223.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2011-02-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
,100023020488,32011,R,Other,Other,,5.375,5.375,55000.0,,52594.07,240,82009,102009,18.0,222.0,222.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2011-03-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
,100023020488,42011,R,Other,Other,,5.375,5.375,55000.0,,52314.6,240,82009,102009,19.0,221.0,220.0,92029.0,55,55,1,36,714,,N,C,SF,1,P,OH,17140,452,,FRM,N,N,,,00,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,,N,,,,,,N,,,,,,,,,,,,,,,,N,,,,,,2011-04-01,2009-08-01,,0.0,2.0,0.0,2.0,0,0,0,0.0,0.0,0,0,,,0,0,1,2009,1,0,0,0,100,1980,12.75,0.0,0,0.0,0,0,0,0.0,0,0.0,0,Current,None,0
